InspectionDate,HouseNumber,StreetName,Apartment,Borough,Full Address,Latitude,Longitude,ViolationID,CurrentStatus,NOVDescription,BuildingID,Class,RegistrationID,BoroID,LowHouseNumber,HighHouseNumber,StreetCode,Postcode,Story,Block,Lot,ApprovedDate,OriginalCertifyByDate,OriginalCorrectByDate,NewCertifyByDate,NewCorrectByDate,CertifiedDate,OrderNumber,NOVID,NOVIssuedDate,CurrentStatusID,CurrentStatusDate,NovType,ViolationStatus,Latitude,Longitude,CommunityBoard,CouncilDistrict,CensusTract,BIN,BBL,NTA
03/08/2021,377,MONTGOMERY STREET,A7,BROOKLYN,377 MONTGOMERY STREET A7 BROOKLYN ,40.6656778,-73.9519389,14064883,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING,VNORTH, EAST AND SOUTH WALL, TOTAL 45 SQ FT IN THE BATHROOM LOCATED AT APT A7, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",339818,C,320387,3,377,403,62330,11225,1,1296,52,03/09/2021,04/10/2021,04/05/2021,,,04/08/2021,550,7114342,03/10/2021,19,04/29/2021,Original,Close,40.665466,-73.952001,9,35,321,3034169,3012960052,Crown Heights South
03/08/2021,1419,SHAKESPEARE AVENUE,3K,BRONX,1419 SHAKESPEARE AVENUE 3K BRONX ,40.8424225,-73.921182,14065544,VIOLATION WILL BE REINSPECTED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPROX 16 SQ.FT) SOUTH WALL APPROX (6 SQ FT) AND WEST WALL (APPROX 4) AND EAST WALL 6 SQ. FT. AND NORTH WALL APPROX 12 SQFT . TOTAL APPROX 44 SQ FT IN THE BATHROOM LOCATED AT APT 3K, 3rd STORY, 2nd APARTMENT FROM NORTH AT EAST",109379,C,209846,2,1419,1419,64520,10452,3,2873,58,03/09/2021,04/10/2021,04/05/2021,,,,550,7114679,03/10/2021,11,06/17/2021,Original,Close,40.842243,-73.92107,4,16,21302,2008733,2028730058,Highbridge
03/08/2021,114-14,LIBERTY AVENUE,2FL,QUEENS,114-14 LIBERTY AVENUE 2FL QUEENS ,40.6855009,-73.8279496,14351657,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING ( APPROX 5 SQ.FT ) NORTH WALL ( APPROX 5 SQ.FT ) WEST WALL ( APPROX 5 SQ.FT ) IN THE BATHROOM LOCATED AT APT 2FL, 2nd STORY, APARTMENT AT SOUTH ORIGINAL VIOLATION 14065039 ISSUED 08-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",673436,C,0,4,114-14,114-14,53790,11419,2,9537,7,05/21/2021,06/21/2021,06/16/2021,,,,550,7354331,05/21/2021,47,05/21/2021,Original,Open,40.685667,-73.828402,10,28,104,4202661,4095370007,South Ozone Park
03/08/2021,1440,EAST AVENUE,5A,BRONX,1440 EAST AVENUE 5A BRONX ,40.8347401,-73.860621,14064586,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... ON CEILING APPROX. 35 SQ FT., NORTH WALL APPROX. 28 SQ FT. AND WEST WALL APPROX. 9 SQ FT. IN THE BATHROOM LOCATED AT APT 5A, 6th STORY, 1st APARTMENT FROM NORTH AT EAST",62389,C,226831,2,1440,1442,25590,10462,6,3938,7501,03/09/2021,04/09/2021,04/04/2021,,,04/07/2021,550,7112505,03/09/2021,19,06/01/2021,Original,Close,40.836139,-73.860372,9,18,212,2096682,2039387501,Parkchester
03/08/2021,354,LENOX AVENUE,5A,MANHATTAN,354 LENOX AVENUE 5A MANHATTAN ,40.809472,-73.94385,14064404,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... CEILING AND WALLS APPROX. 30 SQ FT IN THE BATHROOM LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",23557,C,137149,1,354,354,24690,10027,5,1725,69,03/09/2021,04/10/2021,04/05/2021,,,,550,7114662,03/10/2021,47,03/10/2021,Original,Open,40.809542,-73.944181,10,9,208,1053660,1017250069,Central Harlem North-Polo Grounds
03/08/2021,949,PARK PLACE,6,BROOKLYN,949 PARK PLACE 6 BROOKLYN ,40.6735045,-73.9461567,14358015,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND WEST WALL, TOTAL 15 SQ FT IN THE BATHROOM LOCATED AT APT 6, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14064873 ISSUED 08-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",352130,C,320598,3,949,949,69330,11213,3,1235,67,05/26/2021,06/26/2021,06/21/2021,,,,550,7358682,05/26/2021,19,11/24/2021,Original,Close,40.673212,-73.94613,8,36,341,3031305,3012350067,Crown Heights North
03/08/2021,77-07,WOODSIDE AVENUE,3D,QUEENS,77-07 WOODSIDE AVENUE 3D QUEENS ,40.7438133,-73.8877092,14064902,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH WALL AND CEILING IN THE 1st ROOM FROM NORTH LOCATED AT APT 3D, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST",705627,C,420380,4,77-07,77-07,68290,11373,3,1497,45,03/09/2021,04/10/2021,04/05/2021,,,,550,7114560,03/10/2021,19,05/01/2021,Original,Close,40.743581,-73.887816,4,25,267,4037030,4014970045,Elmhurst
03/08/2021,1671,VYSE AVENUE,2E,BRONX,1671 VYSE AVENUE 2E BRONX ,40.8356018,-73.8869559,14065375,NOV CERTIFIED LATE,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. (10 SQ,FT) AT THE CEILING, APPROX. 10 (SQ.FT) AT THE WEST WALL, APPROX. (10 SQ. FT) AT THE EAST WALL. APPROX. (5 SQ.FT) AT THE SOUTH WALL, APPROX. (5 SQ.FT) AT THE NORTH WALL IN THE BATHROOM LOCATED AT APT 2E, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",118496,C,200808,2,1671,1671,72320,10460,2,2990,43,03/09/2021,04/10/2021,04/05/2021,,,04/14/2021,550,7114023,03/10/2021,4,04/14/2021,Original,Open,40.835468,-73.886751,3,17,161,2010680,2029900043,Crotona Park East
03/08/2021,377,MONTGOMERY STREET,A7,BROOKLYN,377 MONTGOMERY STREET A7 BROOKLYN ,40.6656778,-73.9519389,14064881,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND EAST WALL, TOTAL 30 SQ FT IN THE PRIVATE HALLWAY LOCATED AT APT A7, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",339818,C,320387,3,377,403,62330,11225,1,1296,52,03/09/2021,04/10/2021,04/05/2021,,,04/08/2021,550,7114342,03/10/2021,19,04/29/2021,Original,Close,40.665466,-73.952001,9,35,321,3034169,3012960052,Crown Heights South
03/08/2021,955,WALTON AVENUE,3E,BRONX,955 WALTON AVENUE 3E BRONX ,40.8292302,-73.9231688,14065352,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... CEILING APPROX. 25 SQ. FT., NORTH WALL APPROX.10 SQ FT. SOUTH WALL APPROX. 10 SQ. FT. EAST WALL 10 SQ FT. WEST WALL 20 SQ FT. IN THE BATHROOM LOCATED AT APT 3E, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",119284,C,203406,2,955,955,72720,10452,3,2476,44,03/09/2021,04/10/2021,04/05/2021,,,03/25/2021,550,7114035,03/10/2021,19,05/20/2021,Original,Close,40.829185,-73.922929,4,8,195,2002916,2024760044,West Concourse
03/08/2021,250,EAST 176 STREET,1B,BRONX,250 EAST 176 STREET 1B BRONX ,40.847229,-73.9048429,14351656,INVALID CERTIFICATION,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 14 SQ.FT. AT THE CEILING, NORTH, WEST AND SOUTH WALL IN THE BATHROOM LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14064254 ISSUED 08-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",65811,C,211125,2,250,250,26940,10457,1,2800,68,05/21/2021,06/21/2021,06/16/2021,,,,550,7353661,05/21/2021,28,06/21/2021,Original,Open,40.847418,-73.904936,5,15,22901,2007537,2028000068,Mount Hope
03/08/2021,3413,CHURCH AVENUE,APT2,BROOKLYN,3413 CHURCH AVENUE APT2 BROOKLYN ,40.6512414,-73.9451638,14065013,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING APPROX. 15 SQ.FT., AT EAST WALL APPROX. 15 SQ.FT. AND AT SOUTH WALL APPROX. 10 SQ.FT. IN THE BATHROOM LOCATED AT APT APT2, 2nd STORY, APARTMENT AT NORTH",220279,C,820142,3,3413,3413,26230,11203,2,4871,34,03/09/2021,04/10/2021,04/05/2021,,,,550,7114164,03/10/2021,19,09/24/2021,Original,Close,40.651028,-73.945485,17,40,816,3108680,3048710034,East Flatbush-Farragut
03/08/2021,34-15,94 STREET,A5,QUEENS,34-15 94 STREET A5 QUEENS ,40.7542892,-73.873199,14064196,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 24 SQUARE FEET CEILING,APPROX 6 SQUARE FEET EAST WALL, APPROX 2 SQUARE FEET SOUTH WALL IN THE PRIVATE HALLWAY LOCATED AT APT A5, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",504312,C,401181,4,34-15,34-15,18740,11372,1,1455,41,03/09/2021,04/10/2021,04/05/2021,,,,550,7114511,03/10/2021,19,10/08/2021,Original,Close,40.754375,-73.873772,3,21,273,4035804,4014550041,Jackson Heights
03/09/2021,792,STERLING PLACE,PHC,BROOKLYN,792 STERLING PLACE PHC BROOKLYN ,40.6723674,-73.9524823,14334910,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPROX. 8 SQ FT) AND RECESS AT ALL (4) SOUTH WINDOWS (APPROX. 8 SQ FT) IN THE 3rd ROOM FROM NORTH LOCATED AT APT PHC, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14067094 ISSUED 09-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",896545,C,381863,3,788,800,81430,11216,6,1247,11,05/13/2021,06/13/2021,06/08/2021,,,,550,7345892,05/13/2021,19,09/15/2021,Original,Close,40.672624,-73.952133,8,35,31702,3397383,3012470011,Crown Heights North
03/09/2021,1650,METROPOLITAN AVENUE,10A,BRONX,1650 METROPOLITAN AVENUE 10A BRONX ,40.8400755,-73.8559141,14066964,INVALID CERTIFICATION,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 10 SQ FT CEILING, 8 SQ FT AT SOUTH WALL, 6 SQ FT AT EAST WALL AND 6 SQ FT AT WALL AT SOUTH CLOSET IN THE PRIVATE HALLWAY LOCATED AT APT 10A, 11th STORY, 3rd APARTMENT FROM WEST AT NORTH",95901,C,225956,2,1648,1650,50750,10462,11,3943,7501,03/10/2021,04/11/2021,04/06/2021,,,,550,7115186,03/11/2021,28,03/15/2021,Original,Open,40.840372,-73.856008,9,18,21002,2096740,2039437501,Parkchester
03/09/2021,2285,SEDGWICK AVENUE,508,BRONX,2285 SEDGWICK AVENUE 508 BRONX ,40.8617678,-73.9098006,14067343,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APROX. 15 SQ. FT. AT WEST WALL APROX. 12 SQ. FT. AT NORTH WALL APROX. 15 SQ. FT. AT CEILING IN THE BATHROOM LOCATED AT APT 508, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",108464,C,203780,2,2285,2285,63820,10468,5,3234,49,03/10/2021,04/11/2021,04/06/2021,,,,550,7115226,03/11/2021,19,06/09/2021,Original,Close,40.861533,-73.909739,7,14,257,2015102,2032340049,University Heights-Morris Heights
03/09/2021,541,WEST 142 STREET,53,MANHATTAN,541 WEST 142 STREET 53 MANHATTAN ,40.8243554,-73.9510279,14066630,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... 20 SQUARE FEET AT NORTH WALL, 64 SQUARE FEET AT WEST WALL, IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 53, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",41668,C,113244,1,541,543,36610,10031,5,2074,7,03/11/2021,04/12/2021,04/07/2021,,,,550,7116678,03/12/2021,19,11/26/2021,Original,Close,40.823974,-73.95055,9,7,229,1061845,1020740007,Hamilton Heights
03/09/2021,4555,WHITE PLAINS ROAD,2R,BRONX,4555 WHITE PLAINS ROAD 2R BRONX ,40.901515,-73.8522415,14068989,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPROX 16 SQ.FT) SOUTH WALL APPROX (8 SQ FT) AND EAST WALL (APPROX 6 SQ. FT. TOTAL APPROX 30 SQ IN THE BATHROOM LOCATED AT APT 2R, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",123573,C,205461,2,4555,4555,77150,10470,3,5081,74,03/11/2021,04/12/2021,04/07/2021,,,04/09/2021,550,7117533,03/12/2021,9,06/21/2021,Original,Close,40.901129,-73.852212,12,11,414,2071053,2050810074,Woodlawn-Wakefield
03/09/2021,1282,NOSTRAND AVENUE,3RD,BROOKLYN,1282 NOSTRAND AVENUE 3RD BROOKLYN ,40.6558072,-73.9503331,14353460,NOV CERTIFIED LATE,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... THE SOUTH, NORTH AND EAST WALLS (APPROX. 12 SQ. FT.) IN THE 2nd ROOM FROM EAST AT SOUTH LOCATED AT APT 3RD, 3rd STORY ORIGINAL VIOLATION 14067389 ISSUED 09-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",997984,C,821894,3,1282,1282,67030,11226,3,5057,49,05/22/2021,06/24/2021,06/19/2021,,,07/22/2021,550,7356467,05/24/2021,4,07/22/2021,Original,Open,40.65577,-73.950116,9,40,820,3348904,3050570049,Prospect Lefferts Gardens-Wingate
03/09/2021,1282,NOSTRAND AVENUE,3RD,BROOKLYN,1282 NOSTRAND AVENUE 3RD BROOKLYN ,40.6558072,-73.9503331,14353461,NOV CERTIFIED LATE,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... THE CEILING AND ALL WALLS (APPROX. 12 SQ. FT.) IN THE BATHROOM LOCATED AT APT 3RD, 3rd STORY ORIGINAL VIOLATION 14067392 ISSUED 09-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",997984,C,821894,3,1282,1282,67030,11226,3,5057,49,05/22/2021,06/24/2021,06/19/2021,,,07/22/2021,550,7356467,05/24/2021,4,07/22/2021,Original,Open,40.65577,-73.950116,9,40,820,3348904,3050570049,Prospect Lefferts Gardens-Wingate
03/09/2021,1650,METROPOLITAN AVENUE,10A,BRONX,1650 METROPOLITAN AVENUE 10A BRONX ,40.8400755,-73.8559141,14066949,INVALID CERTIFICATION,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY15 SQ FT AT CEILINING, 20 SQ FT AT WEST WALL, 15 SQ FT AT SOUTH WALL AND 10 SQ FT AT NORTH WALL AT WEST CLOSET IN THE 1st ROOM FROM EAST LOCATED AT APT 10A, 11th STORY, 3rd APARTMENT FROM WEST AT NORTH",95901,C,225956,2,1648,1650,50750,10462,11,3943,7501,03/10/2021,04/11/2021,04/06/2021,,,,550,7115186,03/11/2021,28,03/15/2021,Original,Open,40.840372,-73.856008,9,18,21002,2096740,2039437501,Parkchester
03/09/2021,1035,ANDERSON AVENUE,4D,BRONX,1035 ANDERSON AVENUE 4D BRONX ,40.8332261,-73.9266796,14067603,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... 25 SQ FT ON EAST WALL, 25 SQ FT ON WEST WALL, 12 SQ FT ON NORTH WALL, 12 SQ FT ON SOUTH WALL. IN THE BATHROOM LOCATED AT APT 4D, 4th STORY",967660,C,227339,2,1035,1035,8720,10452,4,2508,31,03/10/2021,04/11/2021,04/06/2021,,,,550,7115879,03/11/2021,19,04/23/2021,Original,Close,40.833228,-73.926465,4,8,189,2003143,2025080031,Highbridge
03/09/2021,6623,FT HAMILTON PARKWAY,4F,BROOKLYN,6623 FT HAMILTON PARKWAY 4F BROOKLYN ,40.6296086,-74.0104409,14368491,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX (10 SQ FT) WINDOW FRAME FROM WEST AT NORTH WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14066440 ISSUED 09-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",296847,C,358409,3,6617,6623,42630,11219,4,5757,35,06/03/2021,07/04/2021,06/29/2021,,,06/17/2021,550,7365606,06/03/2021,9,08/30/2021,Original,Close,40.629963,-74.01021,10,43,210,3142359,3057570035,Dyker Heights
03/09/2021,2757,CLAFLIN AVENUE,6C,BRONX,2757 CLAFLIN AVENUE 6C BRONX ,40.8709361,-73.900649,14067645,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 18 SQ. FT. ON CEILING, APPROX 16 SQ FT ON NORTH WALL AND APPROX 10 SQ FT ON EAST WALL IN THE BATHROOM LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM NORTH AT EAST",56547,C,214440,2,2757,2757,19620,10468,6,3249,163,03/13/2021,04/15/2021,04/10/2021,04/29/2021,04/24/2021,,550,7118285,03/15/2021,19,06/16/2021,Original,Close,40.870767,-73.900456,8,14,26702,2015368,2032490163,Van Cortlandt Village
03/09/2021,95,LENOX AVENUE,3H,MANHATTAN,95 LENOX AVENUE 3H MANHATTAN ,40.8014316,-73.9510074,14509561,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING 10 SQ FT IN THE BATHROOM LOCATED AT APT 3H, 3rd STORY, 3rd APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 13995679 ISSUED 09-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",842019,C,140128,1,81,95,24690,10026,3,1824,16,08/19/2021,09/19/2021,09/14/2021,,,,550,7446576,08/19/2021,47,08/19/2021,Original,Open,40.801226,-73.950278,10,9,218,1055038,1018240016,Central Harlem South
03/10/2021,214,EAST 168 STREET,A3,BRONX,214 EAST 168 STREET A3 BRONX ,40.8352725,-73.9158203,14067876,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APROX. 25 SQ. FT. AT EAST WALL APROX. 40 SQ. FT. AT CEILING APROX. 20 SQ. FT. AT SOUTH WALL APROX. 25 SQ. FT. AT NORTH WALL APROX. 16 SQ. FT AT WEST WALL IN THE BATHROOM LOCATED AT APT A3, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",65036,C,206694,2,214,214,26700,10456,2,2457,21,03/11/2021,04/12/2021,04/07/2021,,,,550,7116788,03/12/2021,19,05/11/2021,Original,Close,40.835498,-73.915665,4,16,17901,2002770,2024570021,East Concourse-Concourse Village
03/10/2021,2200,ADAMS PLACE,2,BRONX,2200 ADAMS PLACE 2 BRONX ,40.8523882,-73.8891181,14068475,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH WALL 20 SQ FT, WEST WALL 20 SQ FT AND SOUTH WALL 2 SQ FT IN THE 2nd ROOM FROM EAST AT NORTH LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",44540,C,204119,2,2200,2200,7520,10457,1,3071,35,03/11/2021,04/12/2021,04/07/2021,,,,550,7116720,03/12/2021,47,03/12/2021,Original,Open,40.851975,-73.889416,6,15,391,2012081,2030710035,Belmont
03/10/2021,479,CENTRAL AVENUE,3L,BROOKLYN,479 CENTRAL AVENUE 3L BROOKLYN ,40.691562,-73.9132915,14069449,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT WEST WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 3L, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",218719,C,354564,3,479,479,25330,11221,3,3383,2,03/11/2021,04/12/2021,04/07/2021,,,,550,7117106,03/12/2021,19,05/12/2021,Original,Close,40.691422,-73.913431,4,37,415,3077575,3033830002,Bushwick South
03/10/2021,744,BECK STREET,41,BRONX,744 BECK STREET 41 BRONX ,40.8158249,-73.898885,14619329,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT EAST WALL AROUND WINDOW APPROX 10 SQ FT IN THE 4th ROOM FROM NORTH LOCATED AT APT 41, 4th STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14069112 ISSUED 10-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",49240,C,208089,2,744,744,12120,10455,4,2707,40,10/10/2021,11/12/2021,11/07/2021,,,,550,7508308,10/12/2021,47,10/12/2021,Original,Open,40.816096,-73.898955,2,8,85,2005520,2027070040,Longwood
03/10/2021,650,EAST 182 STREET,1,BRONX,650 EAST 182 STREET 1 BRONX ,40.8509883,-73.8886497,14069029,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... 5 SQ FT AT CEILING, 5 SQ FT AT EAST WALL AND AT WINDOW FRAME, 20 SQ FT AT SOUTH WALL, 5 SQ FT AT WEST WALL, 5 SQ FT AT NORTH WALL AND AT NORTH DOOR FRAME IN THE BATHROOM LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",66436,C,205900,2,650,650,27120,10457,1,3082,31,03/13/2021,04/15/2021,04/10/2021,,,,550,7118381,03/15/2021,47,03/15/2021,Original,Open,40.851172,-73.888499,6,15,373,2012380,2030820031,East Tremont
03/10/2021,7,HEGEMAN AVENUE,21A,BROOKLYN,7 HEGEMAN AVENUE 21A BROOKLYN ,40.6559156,-73.9115947,14349948,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... ON NORTH WALL (APPROX 4 SQ FT), EAST WALL (APPROX 8 SQ FT), CEILING (APPROX 4 SQ FT) IN THE BATHROOM LOCATED AT APT 21A, 20th STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14067955 ISSUED 10-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",309623,C,374312,3,7,29,48330,11212,20,3621,1,05/20/2021,06/20/2021,06/15/2021,,,06/16/2021,550,7352615,05/20/2021,19,08/23/2021,Original,Close,40.655591,-73.911863,16,42,896,3082700,3036210001,Brownsville
03/10/2021,1166,GRAND CONCOURSE,25D,BRONX,1166 GRAND CONCOURSE 25D BRONX ,40.833585,-73.917903,14075680,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH WALL. APPROX. 40 SQ. FT. IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 25D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",81658,C,204758,2,1160,1174,36420,10456,4,2456,150,03/16/2021,04/17/2021,04/12/2021,,,04/15/2021,550,7121301,03/17/2021,19,05/20/2021,Original,Close,40.833637,-73.918533,4,16,18102,2002747,2024560150,East Concourse-Concourse Village
03/10/2021,900,LYDIG AVENUE,6B,BRONX,900 LYDIG AVENUE 6B BRONX ,40.8541518,-73.8616623,14349949,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPTOX 15 SQ FT AT WEST WALL IN THE BATHROOM LOCATED AT APT 6B, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14068255 ISSUED 10-MAR-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",93369,C,220961,2,900,900,47520,10462,6,4298,22,05/20/2021,06/20/2021,06/15/2021,,,,550,7352259,05/20/2021,47,05/20/2021,Original,Open,40.854382,-73.861856,11,13,246,2048981,2042980022,Pelham Parkway
03/10/2021,1166,GRAND CONCOURSE,25D,BRONX,1166 GRAND CONCOURSE 25D BRONX ,40.833585,-73.917903,14075692,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... 24 SQ. FT. AT NORTH WALL AND 6 SQ. FT. AT WEST WALL IN THE BATHROOM LOCATED AT APT 25D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",81658,C,204758,2,1160,1174,36420,10456,4,2456,150,03/16/2021,04/17/2021,04/12/2021,,,04/15/2021,550,7121301,03/17/2021,19,05/20/2021,Original,Close,40.833637,-73.918533,4,16,18102,2002747,2024560150,East Concourse-Concourse Village
